,team,opponent,date,min,win_or_lose,score,FGM,FGA,FG%,FG3M,FG3A,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
1251,LAC,GSW,01/21/2013,240,L,99,38,83,45.8,11,30,36.7,12,22,54.5,10,29,39,32,10,5,14,16,-7
1252,PHI,SAS,01/21/2013,240,L,85,37,84,44.0,4,14,28.6,7,11,63.6,7,35,42,25,6,6,16,16,-5
1253,SAS,PHI,01/21/2013,240,W,90,34,81,42.0,3,18,16.7,19,26,73.1,9,38,47,22,8,3,14,12,5
1254,LAL,TOR,01/20/2013,240,L,103,38,88,43.2,9,27,33.3,18,21,85.7,12,25,37,20,7,4,13,15,-5
1255,TOR,LAL,01/20/2013,240,W,108,46,84,54.8,6,20,30.0,10,17,58.8,10,30,40,27,11,2,15,22,5
1256,DEN,OKC,01/20/2013,265,W,121,45,93,48.4,8,18,44.4,23,34,67.6,20,30,50,26,9,6,24,33,3
1257,OKC,DEN,01/20/2013,265,L,118,35,76,46.1,8,24,33.3,40,48,83.3,11,28,39,22,10,5,24,28,-3
1258,BOS,DET,01/20/2013,240,L,88,33,83,39.8,4,15,26.7,18,25,72.0,11,31,42,22,13,4,18,33,-15
1259,DET,BOS,01/20/2013,240,W,103,36,78,46.2,9,19,47.4,22,31,71.0,12,38,50,24,9,7,21,23,15
1260,DAL,ORL,01/20/2013,240,W,111,45,90,50.0,8,15,53.3,13,15,86.7,10,33,43,29,9,7,8,13,6
1261,ORL,DAL,01/20/2013,240,L,105,40,79,50.6,9,21,42.9,16,20,80.0,5,37,42,26,5,3,14,14,-6
1262,CHA,SAC,01/19/2013,240,L,93,31,72,43.1,5,15,33.3,26,38,68.4,10,28,38,20,8,8,15,18,-4
1263,SAC,CHA,01/19/2013,240,W,97,37,81,45.7,5,18,27.8,18,21,85.7,10,29,39,24,6,2,12,27,4
1264,HOU,MIN,01/19/2013,240,L,79,25,78,32.1,8,31,25.8,21,28,75.0,21,22,43,14,8,2,20,29,-13
1265,MIN,HOU,01/19/2013,240,W,92,30,64,46.9,3,14,21.4,29,36,80.6,9,28,37,14,4,4,15,19,13
1266,NOH,GSW,01/19/2013,240,L,112,45,79,57.0,9,24,37.5,13,23,56.5,11,26,37,30,11,6,17,26,-4
1267,GSW,NOH,01/19/2013,240,W,116,38,77,49.4,10,22,45.5,30,35,85.7,10,23,33,25,10,1,14,19,4
1268,ATL,SAS,01/19/2013,240,L,93,35,85,41.2,8,21,38.1,15,22,68.2,13,37,50,20,2,2,15,14,-5
1269,SAS,ATL,01/19/2013,240,W,98,41,86,47.7,8,24,33.3,8,11,72.7,5,34,39,21,8,4,9,15,5
1270,UTA,CLE,01/19/2013,240,W,109,45,90,50.0,6,16,37.5,13,17,76.5,15,31,46,30,7,5,9,24,11
1271,CLE,UTA,01/19/2013,240,L,98,34,83,41.0,6,21,28.6,24,30,80.0,12,28,40,20,3,6,10,18,-11
1272,POR,MIL,01/19/2013,240,L,104,34,81,42.0,8,28,28.6,28,32,87.5,8,38,46,19,8,4,19,25,-6
1273,MIL,POR,01/19/2013,240,W,110,39,88,44.3,6,18,33.3,26,32,81.3,10,33,43,26,12,4,15,22,6
1274,WAS,LAC,01/19/2013,240,L,87,32,77,41.6,8,20,40.0,15,27,55.6,11,32,43,21,8,6,18,24,-7
1275,LAC,WAS,01/19/2013,240,W,94,34,93,36.6,5,21,23.8,21,31,67.7,22,36,58,18,9,9,11,23,7
1276,CHI,MEM,01/19/2013,265,L,82,31,85,36.5,3,14,21.4,17,21,81.0,15,35,50,22,6,6,15,25,-3
1277,MEM,CHI,01/19/2013,265,W,85,34,84,40.5,0,5,0.0,17,28,60.7,17,31,48,15,8,8,15,22,3
1278,SAC,MEM,01/18/2013,240,L,69,29,85,34.1,2,10,20.0,9,15,60.0,14,29,43,9,8,7,17,16,-16
1279,MEM,SAC,01/18/2013,240,W,85,34,78,43.6,3,7,42.9,14,20,70.0,15,33,48,21,8,10,16,16,16
1280,WAS,DEN,01/18/2013,240,W,112,41,80,51.3,11,23,47.8,19,28,67.9,12,33,45,26,9,9,21,20,4
1281,DEN,WAS,01/18/2013,240,L,108,41,84,48.8,7,16,43.8,19,31,61.3,9,25,34,17,13,4,14,23,-4
1282,OKC,DAL,01/18/2013,265,W,117,39,95,41.1,6,20,30.0,33,36,91.7,18,35,53,13,8,2,17,23,3
1283,DAL,OKC,01/18/2013,265,L,114,41,91,45.1,7,20,35.0,25,30,83.3,11,35,46,24,11,3,16,23,-3
1284,HOU,IND,01/18/2013,240,L,95,34,83,41.0,13,30,43.3,14,16,87.5,11,25,36,21,7,10,18,17,-10
1285,IND,HOU,01/18/2013,240,W,105,40,87,46.0,11,19,57.9,14,17,82.4,14,27,41,21,11,9,14,20,10
1286,CHA,ORL,01/18/2013,240,W,106,37,79,46.8,4,12,33.3,28,38,73.7,11,32,43,16,5,4,11,24,6
1287,ORL,CHA,01/18/2013,240,L,100,37,79,46.8,11,31,35.5,15,21,71.4,10,26,36,20,3,3,15,28,-6
1288,BOS,CHI,01/18/2013,265,L,99,38,91,41.8,3,14,21.4,20,28,71.4,11,31,42,15,10,3,12,28,-1
1289,CHI,BOS,01/18/2013,265,W,100,36,75,48.0,5,15,33.3,23,32,71.9,8,35,43,21,4,1,21,22,1
1290,BKN,ATL,01/18/2013,240,W,94,30,74,40.5,9,26,34.6,25,38,65.8,11,37,48,18,8,2,18,22,5
1291,ATL,BKN,01/18/2013,240,L,89,35,80,43.8,9,21,42.9,10,14,71.4,5,30,35,22,6,3,16,26,-5
1292,SAS,GSW,01/18/2013,240,W,95,36,80,45.0,5,22,22.7,18,20,90.0,7,39,46,19,2,4,11,12,7
1293,GSW,SAS,01/18/2013,240,L,88,36,84,42.9,4,16,25.0,12,14,85.7,7,35,42,23,4,2,9,21,-7
1294,TOR,PHI,01/18/2013,265,L,101,40,88,45.5,11,25,44.0,10,13,76.9,10,32,42,29,6,5,18,19,-7
1295,PHI,TOR,01/18/2013,265,W,108,47,91,51.6,4,19,21.1,10,14,71.4,10,29,39,30,6,6,13,19,7
1296,MIN,LAC,01/17/2013,240,L,77,30,84,35.7,4,19,21.1,13,20,65.0,13,28,41,19,9,5,14,17,-13
1297,LAC,MIN,01/17/2013,240,W,90,35,77,45.5,5,13,38.5,15,23,65.2,11,37,48,18,10,5,18,20,13
1298,NYK,DET,01/17/2013,240,W,102,33,72,45.8,11,31,35.5,25,31,80.6,10,34,44,17,9,5,16,22,15
1299,DET,NYK,01/17/2013,240,L,87,35,79,44.3,6,17,35.3,11,22,50.0,11,25,36,22,7,4,15,21,-15
1300,MIL,PHX,01/17/2013,240,W,98,39,92,42.4,6,16,37.5,14,20,70.0,13,38,51,24,7,11,18,18,4
1301,PHX,MIL,01/17/2013,240,L,94,34,89,38.2,4,14,28.6,22,29,75.9,10,34,44,20,13,4,18,22,-4
1302,LAL,MIA,01/17/2013,240,L,90,31,72,43.1,10,22,45.5,18,28,64.3,8,34,42,22,3,1,20,23,-9
1303,MIA,LAL,01/17/2013,240,W,99,40,83,48.2,2,13,15.4,17,23,73.9,4,31,35,22,14,2,6,27,9
1304,DEN,OKC,01/16/2013,240,L,97,33,73,45.2,2,15,13.3,29,37,78.4,11,24,35,21,7,8,21,23,-20
1305,OKC,DEN,01/16/2013,240,W,117,44,85,51.8,9,19,47.4,20,26,76.9,15,20,35,24,11,11,14,27,20
1306,TOR,CHI,01/16/2013,265,L,105,38,85,44.7,6,16,37.5,23,32,71.9,13,30,43,20,6,5,13,29,-2
1307,CHI,TOR,01/16/2013,265,W,107,39,86,45.3,3,11,27.3,26,36,72.2,14,32,46,26,7,2,14,30,2
1308,SAC,WAS,01/16/2013,240,W,95,41,85,48.2,5,11,45.5,8,13,61.5,11,32,43,23,10,1,18,22,1
1309,WAS,SAC,01/16/2013,240,L,94,39,86,45.3,8,17,47.1,8,11,72.7,11,30,41,32,7,5,18,17,-1
1310,ATL,BKN,01/16/2013,240,W,109,45,78,57.7,8,21,38.1,11,17,64.7,16,25,41,33,8,2,16,18,14
1311,BKN,ATL,01/16/2013,240,L,95,37,87,42.5,4,26,15.4,17,17,100,18,19,37,17,9,2,14,19,-14
1312,DAL,HOU,01/16/2013,240,W,105,33,86,38.4,5,22,22.7,34,43,79.1,11,36,47,22,7,5,10,19,5
1313,HOU,DAL,01/16/2013,240,L,100,33,84,39.3,11,27,40.7,23,30,76.7,9,43,52,17,6,6,16,29,-5
1314,CLE,POR,01/16/2013,240,W,93,32,83,38.6,4,17,23.5,25,32,78.1,10,30,40,16,11,4,8,16,5
1315,POR,CLE,01/16/2013,240,L,88,31,79,39.2,9,29,31.0,17,26,65.4,15,39,54,19,6,7,19,25,-5
1316,ORL,IND,01/16/2013,240,W,97,40,86,46.5,12,21,57.1,5,5,100,8,32,40,29,10,2,12,20,11
1317,IND,ORL,01/16/2013,240,L,86,37,85,43.5,2,17,11.8,10,12,83.3,12,32,44,18,6,7,15,17,-11
1318,BOS,NOH,01/16/2013,240,L,78,34,74,45.9,4,18,22.2,6,16,37.5,6,27,33,22,11,4,15,21,-12
1319,NOH,BOS,01/16/2013,240,W,90,31,71,43.7,2,17,11.8,26,31,83.9,11,37,48,12,5,3,18,21,12
1320,SAS,MEM,01/16/2013,240,W,103,44,76,57.9,9,18,50.0,6,10,60.0,4,29,33,33,7,9,13,22,21
1321,MEM,SAS,01/16/2013,240,L,82,29,69,42.0,1,9,11.1,23,28,82.1,6,26,32,11,4,3,15,16,-21
1322,MIA,GSW,01/16/2013,240,W,92,36,90,40.0,8,29,27.6,12,18,66.7,13,38,51,24,11,5,13,22,17
1323,GSW,MIA,01/16/2013,240,L,75,29,80,36.3,3,12,25.0,14,18,77.8,11,41,52,17,5,2,21,21,-17
1324,IND,CHA,01/15/2013,240,W,103,36,87,41.4,8,22,36.4,23,28,82.1,18,42,60,25,5,9,16,24,27
1325,CHA,IND,01/15/2013,240,L,76,25,72,34.7,3,9,33.3,23,30,76.7,4,27,31,13,8,6,12,23,-27
1326,POR,DEN,01/15/2013,265,L,111,42,88,47.7,8,27,29.6,19,23,82.6,9,37,46,25,5,7,19,20,-4
1327,DEN,POR,01/15/2013,265,W,115,47,99,47.5,9,25,36.0,12,19,63.2,11,28,39,31,12,2,10,23,4
1328,LAC,HOU,01/15/2013,240,W,117,42,78,53.8,11,19,57.9,22,26,84.6,10,25,35,21,7,2,18,21,8
1329,HOU,LAC,01/15/2013,240,L,109,41,82,50.0,13,37,35.1,14,25,56.0,12,22,34,25,10,1,16,23,-8
1330,BKN,TOR,01/15/2013,240,W,113,40,81,49.4,8,21,38.1,25,28,89.3,10,24,34,22,9,4,6,21,7
1331,TOR,BKN,01/15/2013,240,L,106,40,82,48.8,7,13,53.8,19,23,82.6,13,28,41,21,3,1,14,21,-7
1332,MIL,LAL,01/15/2013,240,L,88,34,95,35.8,7,28,25.0,13,22,59.1,21,33,54,15,4,4,12,14,-16
1333,LAL,MIL,01/15/2013,240,W,104,42,84,50.0,10,29,34.5,10,18,55.6,8,38,46,30,5,7,10,20,16
1334,PHI,NOH,01/15/2013,240,L,99,39,82,47.6,11,21,52.4,10,13,76.9,10,22,32,28,5,2,13,21,-12
1335,NOH,PHI,01/15/2013,240,W,111,44,83,53.0,10,18,55.6,13,18,72.2,15,33,48,22,6,6,15,18,12
1336,LAC,MEM,01/14/2013,240,W,99,35,76,46.1,5,14,35.7,24,32,75.0,11,33,44,20,8,9,10,19,26
1337,MEM,LAC,01/14/2013,240,L,73,27,89,30.3,6,20,30.0,13,17,76.5,24,24,48,14,8,3,16,26,-26
1338,WAS,ORL,01/14/2013,240,W,120,46,82,56.1,7,11,63.6,21,25,84.0,9,33,42,32,8,6,11,21,29
1339,ORL,WAS,01/14/2013,240,L,91,37,87,42.5,5,18,27.8,12,15,80.0,11,27,38,23,7,3,14,16,-29
1340,SAC,CLE,01/14/2013,240,W,124,43,84,51.2,9,19,47.4,29,33,87.9,16,24,40,24,8,7,13,28,6
1341,CLE,SAC,01/14/2013,240,L,118,44,92,47.8,8,16,50.0,22,30,73.3,19,19,38,18,6,5,10,24,-6
1342,MIN,DAL,01/14/2013,240,L,98,35,85,41.2,6,20,30.0,22,29,75.9,20,26,46,19,4,2,15,15,-15
1343,DAL,MIN,01/14/2013,240,W,113,46,77,59.7,6,13,46.2,15,16,93.8,4,29,33,33,7,1,10,23,15
1344,MIA,UTA,01/14/2013,240,L,97,39,72,54.2,9,23,39.1,10,16,62.5,5,18,23,25,8,4,15,24,-7
1345,UTA,MIA,01/14/2013,240,W,104,36,76,47.4,8,18,44.4,24,28,85.7,13,27,40,25,9,2,16,20,7
1346,CHA,BOS,01/14/2013,240,L,89,33,79,41.8,6,15,40.0,17,24,70.8,10,24,34,15,8,4,15,20,-11
1347,BOS,CHA,01/14/2013,240,W,100,39,80,48.8,8,21,38.1,14,20,70.0,14,28,42,27,6,8,15,21,11
1348,OKC,PHX,01/14/2013,240,W,102,40,84,47.6,5,17,29.4,17,22,77.3,9,33,42,16,9,6,11,18,12
1349,PHX,OKC,01/14/2013,240,L,90,35,84,41.7,9,25,36.0,11,18,61.1,14,34,48,18,3,7,15,20,-12
1350,CHI,ATL,01/14/2013,240,W,97,33,79,41.8,6,14,42.9,25,33,75.8,15,44,59,18,6,13,14,16,39
1351,ATL,CHI,01/14/2013,240,L,58,24,82,29.3,2,14,14.3,8,10,80.0,11,28,39,15,5,6,15,24,-39
1352,TOR,MIL,01/13/2013,240,L,96,36,85,42.4,3,13,23.1,21,27,77.8,17,23,40,25,7,2,15,21,-11
1353,MIL,TOR,01/13/2013,240,W,107,40,77,51.9,8,19,42.1,19,23,82.6,8,24,32,29,5,6,12,25,11
1354,GSW,DEN,01/13/2013,240,L,105,43,83,51.8,13,24,54.2,6,8,75.0,6,33,39,28,3,5,18,24,-11
1355,DEN,GSW,01/13/2013,240,W,116,43,90,47.8,9,27,33.3,21,27,77.8,14,30,44,27,11,2,8,16,11
1356,POR,OKC,01/13/2013,240,L,83,31,86,36.0,6,21,28.6,15,18,83.3,12,30,42,17,3,6,12,18,-4
1357,OKC,POR,01/13/2013,240,W,87,32,71,45.1,6,23,26.1,17,22,77.3,6,37,43,20,6,3,16,19,4
1358,IND,BKN,01/13/2013,240,L,86,35,83,42.2,6,24,25.0,10,12,83.3,9,30,39,18,8,9,9,21,-11
1359,BKN,IND,01/13/2013,240,W,97,33,81,40.7,6,14,42.9,25,31,80.6,16,31,47,19,4,3,12,15,11
1360,NYK,NOH,01/13/2013,240,W,100,35,81,43.2,11,30,36.7,19,25,76.0,10,35,45,24,6,5,9,21,13
1361,NOH,NYK,01/13/2013,240,L,87,33,82,40.2,4,23,17.4,17,22,77.3,12,35,47,14,6,4,16,23,-13
1362,CLE,LAL,01/13/2013,240,L,93,39,95,41.1,4,21,19.0,11,12,91.7,17,22,39,24,10,2,16,21,-20
1363,LAL,CLE,01/13/2013,240,W,113,40,69,58.0,13,25,52.0,20,27,74.1,7,34,41,32,11,5,22,13,20
1364,SAS,MIN,01/13/2013,240,W,106,45,80,56.3,8,21,38.1,8,11,72.7,7,36,43,31,9,13,18,19,18
1365,MIN,SAS,01/13/2013,240,L,88,33,89,37.1,4,16,25.0,18,23,78.3,14,24,38,23,12,5,16,10,-18
1366,WAS,ATL,01/12/2013,240,W,93,36,79,45.6,2,11,18.2,19,27,70.4,12,39,51,17,9,4,17,27,10
1367,ATL,WAS,01/12/2013,240,L,83,30,78,38.5,7,24,29.2,16,25,64.0,6,32,38,23,8,4,16,20,-10
1368,SAC,MIA,01/12/2013,240,L,99,38,87,43.7,9,18,50.0,14,19,73.7,16,24,40,23,4,2,17,19,-29
1369,MIA,SAC,01/12/2013,240,W,128,45,80,56.3,17,37,45.9,21,24,87.5,10,26,36,35,11,11,10,19,29
1370,DAL,MEM,01/12/2013,240,W,104,39,80,48.8,11,17,64.7,15,21,71.4,11,37,48,26,6,5,9,22,21
1371,MEM,DAL,01/12/2013,240,L,83,32,84,38.1,3,8,37.5,16,26,61.5,14,27,41,19,6,5,8,15,-21
1372,IND,CHA,01/12/2013,240,W,96,38,89,42.7,11,28,39.3,9,12,75.0,17,31,48,24,11,6,14,21,8
1373,CHA,IND,01/12/2013,240,L,88,36,78,46.2,3,7,42.9,13,16,81.3,9,29,38,20,5,7,14,20,-8
1374,DET,UTA,01/12/2013,240,L,87,34,65,52.3,6,16,37.5,13,21,61.9,7,25,32,21,9,6,17,22,-3
1375,UTA,DET,01/12/2013,240,W,90,36,71,50.7,5,10,50.0,13,18,72.2,9,23,32,21,12,3,16,22,3
1376,LAC,ORL,01/12/2013,240,L,101,43,88,48.9,9,22,40.9,6,6,100,9,26,35,32,8,6,9,15,-3
1377,ORL,LAC,01/12/2013,240,W,104,39,81,48.1,11,25,44.0,15,19,78.9,10,31,41,28,6,1,13,12,3
1378,PHX,CHI,01/12/2013,240,W,97,36,73,49.3,6,14,42.9,19,25,76.0,9,37,46,23,5,11,18,20,16
1379,CHI,PHX,01/12/2013,240,L,81,32,88,36.4,2,11,18.2,15,21,71.4,18,24,42,18,6,6,11,18,-16
1380,HOU,PHI,01/12/2013,240,L,100,37,84,44.0,8,32,25.0,18,22,81.8,9,33,42,21,6,0,17,18,-7
1381,PHI,HOU,01/12/2013,240,W,107,43,87,49.4,6,18,33.3,15,19,78.9,8,35,43,26,8,5,11,18,7
1382,SAS,MEM,01/11/2013,265,L,98,35,76,46.1,10,25,40.0,18,22,81.8,7,28,35,25,9,4,18,21,-3
1383,MEM,SAS,01/11/2013,265,W,101,40,85,47.1,3,12,25.0,18,21,85.7,9,26,35,19,10,4,14,21,3
1384,CHA,TOR,01/11/2013,240,L,78,28,75,37.3,3,12,25.0,19,22,86.4,15,26,41,14,7,4,13,14,-21
1385,TOR,CHA,01/11/2013,240,W,99,39,86,45.3,12,27,44.4,9,11,81.8,21,27,48,25,7,6,12,22,21
1386,NOH,MIN,01/11/2013,240,W,104,44,84,52.4,8,22,36.4,8,9,88.9,12,32,44,29,5,3,13,26,12
1387,MIN,NOH,01/11/2013,240,L,92,31,69,44.9,4,18,22.2,26,33,78.8,6,25,31,20,7,4,14,13,-12
1388,CLE,DEN,01/11/2013,240,L,91,37,85,43.5,5,24,20.8,12,16,75.0,10,25,35,12,14,4,15,30,-7
1389,DEN,CLE,01/11/2013,240,W,98,36,82,43.9,4,16,25.0,22,31,71.0,19,37,56,24,4,7,22,21,7
1390,UTA,ATL,01/11/2013,240,L,95,36,76,47.4,8,20,40.0,15,19,78.9,7,28,35,29,9,4,17,22,-8
1391,ATL,UTA,01/11/2013,240,W,103,40,72,55.6,9,19,47.4,14,23,60.9,4,29,33,24,10,5,15,18,8
1392,DET,MIL,01/11/2013,240,W,103,39,90,43.3,8,22,36.4,17,25,68.0,14,37,51,24,8,8,12,13,16
1393,MIL,DET,01/11/2013,240,L,87,36,91,39.6,1,16,6.3,14,19,73.7,13,35,48,16,6,12,12,19,-16
1394,HOU,BOS,01/11/2013,240,L,91,35,80,43.8,9,33,27.3,12,29,41.4,12,26,38,23,9,1,14,21,-12
1395,BOS,HOU,01/11/2013,240,W,103,41,79,51.9,9,23,39.1,12,16,75.0,8,35,43,22,8,6,16,29,12
1396,PHX,BKN,01/11/2013,240,L,79,31,79,39.2,7,14,50.0,10,16,62.5,13,26,39,20,5,5,18,30,-20
1397,BKN,PHX,01/11/2013,240,W,99,34,75,45.3,6,13,46.2,25,32,78.1,13,31,44,12,10,2,12,15,20
1398,CHI,NYK,01/11/2013,240,W,108,39,68,57.4,5,11,45.5,25,34,73.5,6,33,39,26,8,6,18,23,7
1399,NYK,CHI,01/11/2013,240,L,101,37,90,41.1,11,22,50.0,16,23,69.6,18,23,41,17,11,3,12,28,-7
1400,LAL,OKC,01/11/2013,240,L,101,39,98,39.8,6,28,21.4,17,22,77.3,16,30,46,23,7,5,12,19,-15
1401,OKC,LAL,01/11/2013,240,W,116,44,87,50.6,9,29,31.0,19,28,67.9,12,41,53,28,8,6,17,22,15
1402,POR,GSW,01/11/2013,240,L,97,35,92,38.0,15,43,34.9,12,19,63.2,17,35,52,18,5,3,13,14,-6
1403,GSW,POR,01/11/2013,240,W,103,41,86,47.7,6,15,40.0,15,18,83.3,8,39,47,28,10,5,11,16,6
1404,SAC,DAL,01/10/2013,265,L,112,40,81,49.4,7,27,25.9,25,32,78.1,7,34,41,23,8,7,20,29,-5
1405,DAL,SAC,01/10/2013,265,W,117,41,96,42.7,5,21,23.8,30,35,85.7,15,37,52,20,6,6,13,24,5
1406,IND,NYK,01/10/2013,240,W,81,31,79,39.2,5,21,23.8,14,16,87.5,12,36,48,16,8,5,10,19,5
1407,NYK,IND,01/10/2013,240,L,76,31,89,34.8,4,20,20.0,10,13,76.9,19,32,51,14,2,7,13,18,-5
1408,POR,MIA,01/10/2013,240,W,92,30,80,37.5,9,27,33.3,23,30,76.7,11,34,45,18,10,2,14,15,2
1409,MIA,POR,01/10/2013,240,L,90,35,77,45.5,6,19,31.6,14,20,70.0,8,37,45,20,9,6,17,21,-2
1410,UTA,CHA,01/09/2013,240,W,112,44,82,53.7,10,22,45.5,14,21,66.7,10,31,41,30,8,11,17,22,10
1411,CHA,UTA,01/09/2013,240,L,102,42,88,47.7,4,8,50.0,14,22,63.6,13,26,39,26,7,7,15,20,-10
1412,MIN,OKC,01/09/2013,240,L,84,31,72,43.1,3,12,25.0,19,24,79.2,11,27,38,21,8,4,19,18,-22
1413,OKC,MIN,01/09/2013,240,W,106,36,76,47.4,11,20,55.0,23,27,85.2,10,29,39,19,13,7,13,25,22
1414,PHI,TOR,01/09/2013,240,L,72,29,74,39.2,2,10,20.0,12,19,63.2,9,28,37,15,3,6,15,14,-18
1415,TOR,PHI,01/09/2013,240,W,90,39,80,48.8,1,11,9.1,11,13,84.6,10,36,46,26,9,3,12,16,18
1416,NOH,HOU,01/09/2013,240,W,88,35,84,41.7,5,19,26.3,13,16,81.3,16,30,46,26,11,10,16,17,9
1417,HOU,NOH,01/09/2013,240,L,79,30,75,40.0,9,27,33.3,10,13,76.9,10,29,39,15,9,3,23,20,-9
1418,ORL,DEN,01/09/2013,240,L,105,44,93,47.3,8,24,33.3,9,10,90.0,11,32,43,23,5,11,11,27,-3
1419,DEN,ORL,01/09/2013,240,W,108,41,94,43.6,4,12,33.3,22,36,61.1,18,30,48,24,6,6,10,7,3
1420,CLE,ATL,01/09/2013,240,W,99,37,81,45.7,12,23,52.2,13,20,65.0,12,33,45,25,10,3,10,13,16
1421,ATL,CLE,01/09/2013,240,L,83,37,84,44.0,7,22,31.8,2,5,40.0,11,35,46,19,4,7,13,17,-16
1422,DAL,LAC,01/09/2013,240,L,93,36,84,42.9,6,18,33.3,15,18,83.3,10,24,34,21,10,3,13,17,-6
1423,LAC,DAL,01/09/2013,240,W,99,38,79,48.1,10,24,41.7,13,21,61.9,15,32,47,25,9,6,21,16,6
1424,PHX,BOS,01/09/2013,240,L,79,33,84,39.3,2,12,16.7,11,18,61.1,19,28,47,21,5,5,16,18,-8
1425,BOS,PHX,01/09/2013,240,W,87,37,81,45.7,3,14,21.4,10,12,83.3,12,30,42,23,12,5,13,15,8
1426,CHI,MIL,01/09/2013,240,L,96,39,95,41.1,4,10,40.0,14,20,70.0,16,29,45,23,9,2,15,18,-8
1427,MIL,CHI,01/09/2013,240,W,104,39,84,46.4,10,22,45.5,16,21,76.2,11,37,48,21,11,15,16,18,8
1428,SAS,LAL,01/09/2013,240,W,108,41,84,48.8,12,25,48.0,14,16,87.5,8,40,48,25,9,7,19,14,3
1429,LAL,SAS,01/09/2013,240,L,105,44,95,46.3,8,27,29.6,9,15,60.0,6,34,40,22,12,2,10,14,-3
1430,MEM,GSW,01/09/2013,240,W,94,40,88,45.5,2,17,11.8,12,16,75.0,13,30,43,27,11,2,11,17,7
1431,GSW,MEM,01/09/2013,240,L,87,33,71,46.5,7,17,41.2,14,20,70.0,6,32,38,23,8,2,15,21,-7
1432,ATL,MIN,01/08/2013,240,L,103,38,77,49.4,10,22,45.5,17,21,81.0,10,34,44,21,5,6,16,23,-5
1433,MIN,ATL,01/08/2013,240,W,108,40,87,46.0,8,15,53.3,20,26,76.9,13,30,43,29,9,3,10,16,5
1434,MIA,IND,01/08/2013,240,L,77,28,68,41.2,8,19,42.1,13,18,72.2,7,29,36,13,5,10,14,21,-10
1435,IND,MIA,01/08/2013,240,W,87,33,91,36.3,9,22,40.9,12,19,63.2,22,33,55,20,9,2,9,21,10
1436,PHX,MIL,01/08/2013,240,L,99,37,90,41.1,4,20,20.0,21,26,80.8,16,34,50,21,6,5,16,22,-9
1437,MIL,PHX,01/08/2013,240,W,108,42,91,46.2,9,17,52.9,15,19,78.9,18,28,46,25,6,10,12,18,9
1438,LAL,HOU,01/08/2013,240,L,112,43,91,47.3,14,31,45.2,12,13,92.3,9,28,37,25,10,5,16,21,-13
1439,HOU,LAL,01/08/2013,240,W,125,48,87,55.2,11,25,44.0,18,23,78.3,9,33,42,26,8,4,18,15,13
1440,PHI,BKN,01/08/2013,240,L,89,38,79,48.1,7,17,41.2,6,10,60.0,7,25,32,24,3,3,13,16,-20
1441,BKN,PHI,01/08/2013,240,W,109,40,83,48.2,10,24,41.7,19,22,86.4,15,35,50,27,9,2,16,15,20
1442,SAS,NOH,01/07/2013,240,L,88,33,73,45.2,6,21,28.6,16,20,80.0,9,23,32,20,7,6,19,15,-7
1443,NOH,SAS,01/07/2013,240,W,95,40,83,48.2,5,13,38.5,10,12,83.3,14,28,42,23,12,3,15,15,7
1444,OKC,WAS,01/07/2013,240,L,99,34,80,42.5,6,25,24.0,25,30,83.3,13,31,44,21,8,5,13,14,-2
1445,WAS,OKC,01/07/2013,240,W,101,38,87,43.7,10,18,55.6,15,18,83.3,13,32,45,20,5,5,14,20,2
1446,SAC,MEM,01/07/2013,240,L,81,28,76,36.8,5,21,23.8,20,23,87.0,11,26,37,14,5,1,14,19,-32
1447,MEM,SAC,01/07/2013,240,W,113,39,80,48.8,11,20,55.0,24,27,88.9,11,33,44,29,8,6,8,24,32
1448,DAL,UTA,01/07/2013,240,L,94,35,81,43.2,6,19,31.6,18,20,90.0,6,40,46,20,5,5,11,26,-6
1449,UTA,DAL,01/07/2013,240,W,100,31,78,39.7,10,19,52.6,28,36,77.8,10,37,47,20,7,8,10,22,6
1450,POR,ORL,01/07/2013,265,W,125,48,94,51.1,8,24,33.3,21,24,87.5,11,33,44,34,6,4,9,14,6
1451,ORL,POR,01/07/2013,265,L,119,46,93,49.5,11,30,36.7,16,18,88.9,6,30,36,35,4,4,10,24,-6
1452,BOS,NYK,01/07/2013,240,W,102,39,74,52.7,6,18,33.3,18,20,90.0,9,27,36,26,8,1,11,21,6
1453,NYK,BOS,01/07/2013,240,L,96,31,76,40.8,14,32,43.8,20,26,76.9,14,28,42,19,7,3,14,21,-6
1454,CHI,CLE,01/07/2013,240,W,118,44,82,53.7,10,14,71.4,20,24,83.3,16,31,47,34,10,9,20,21,26
1455,CLE,CHI,01/07/2013,240,L,92,33,78,42.3,7,14,50.0,19,23,82.6,11,20,31,19,8,5,16,24,-26
1456,OKC,TOR,01/06/2013,240,W,104,38,77,49.4,6,22,27.3,22,24,91.7,12,29,41,24,8,4,16,20,12
1457,TOR,OKC,01/06/2013,240,L,92,34,76,44.7,8,23,34.8,16,21,76.2,7,24,31,28,7,3,17,18,-12
1458,DET,CHA,01/06/2013,265,L,101,40,80,50.0,8,26,30.8,13,19,68.4,14,30,44,22,5,11,22,27,-7
1459,CHA,DET,01/06/2013,265,W,108,40,92,43.5,3,13,23.1,25,29,86.2,19,26,45,14,13,5,13,20,7
