,team,opponent,date,min,win_or_lose,score,FGM,FGA,FG%,FG3M,FG3A,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
211,DAL,HOU,04/02/2015,240,L,101,37,84,44.0,8,26,30.8,19,27,70.4,9,32,41,23,6,5,13,29,-7
212,CLE,MIA,04/02/2015,240,W,114,40,80,50.0,15,35,42.9,19,25,76.0,10,33,43,23,12,7,15,21,26
213,MIA,CLE,04/02/2015,240,L,88,32,75,42.7,7,21,33.3,17,21,81.0,8,28,36,25,8,2,16,23,-26
214,GSW,PHX,04/02/2015,240,W,107,43,93,46.2,10,26,38.5,11,17,64.7,15,35,50,29,6,5,13,20,1
215,PHX,GSW,04/02/2015,240,L,106,42,90,46.7,5,19,26.3,17,26,65.4,9,38,47,25,6,3,11,16,-1
216,OKC,DAL,04/01/2015,240,L,131,45,93,48.4,14,31,45.2,27,33,81.8,15,31,46,23,4,1,11,21,-4
217,DAL,OKC,04/01/2015,240,W,135,56,91,61.5,4,15,26.7,19,24,79.2,4,30,34,35,8,1,6,23,4
218,PHI,WAS,04/01/2015,240,L,93,36,91,39.6,10,34,29.4,11,17,64.7,11,23,34,18,10,3,11,20,-13
219,WAS,PHI,04/01/2015,240,W,106,44,76,57.9,4,12,33.3,14,22,63.6,9,38,47,33,7,4,18,20,13
220,TOR,MIN,04/01/2015,240,W,113,42,76,55.3,13,30,43.3,16,23,69.6,8,26,34,25,8,3,13,18,14
221,MIN,TOR,04/01/2015,240,L,99,41,77,53.2,5,14,35.7,12,19,63.2,7,25,32,21,7,5,13,14,-14
222,DET,CHA,04/01/2015,240,L,78,31,88,35.2,5,22,22.7,11,18,61.1,14,37,51,24,6,4,14,20,-24
223,CHA,DET,04/01/2015,240,W,102,38,90,42.2,9,22,40.9,17,24,70.8,13,42,55,21,10,7,10,17,24
224,CHI,MIL,04/01/2015,240,L,91,31,74,41.9,5,26,19.2,24,37,64.9,12,28,40,18,11,3,22,21,-4
225,MIL,CHI,04/01/2015,240,W,95,37,89,41.6,8,21,38.1,13,18,72.2,20,28,48,15,11,5,18,28,4
226,LAC,POR,04/01/2015,240,W,126,46,86,53.5,15,28,53.6,19,24,79.2,7,33,40,30,6,3,6,21,4
227,POR,LAC,04/01/2015,240,L,122,45,89,50.6,13,25,52.0,19,25,76.0,13,30,43,25,4,3,9,19,-4
228,UTA,DEN,04/01/2015,240,W,98,37,77,48.1,9,23,39.1,15,24,62.5,12,37,49,24,5,8,15,16,14
229,DEN,UTA,04/01/2015,240,L,84,33,95,34.7,7,33,21.2,11,12,91.7,11,28,39,13,7,5,6,22,-14
230,HOU,SAC,04/01/2015,240,W,115,41,89,46.1,18,40,45.0,15,25,60.0,14,28,42,24,14,13,17,17,4
231,SAC,HOU,04/01/2015,240,L,111,48,96,50.0,7,14,50.0,8,16,50.0,20,37,57,30,9,9,21,22,-4
232,SAS,ORL,04/01/2015,240,W,103,35,86,40.7,13,29,44.8,20,23,87.0,11,38,49,20,8,3,11,9,12
233,ORL,SAS,04/01/2015,240,L,91,39,93,41.9,5,17,29.4,8,9,88.9,14,36,50,24,7,7,12,15,-12
234,BOS,IND,04/01/2015,240,W,100,39,86,45.3,6,27,22.2,16,18,88.9,7,39,46,29,9,2,10,23,13
235,IND,BOS,04/01/2015,240,L,87,34,81,42.0,6,15,40.0,13,23,56.5,8,31,39,17,5,3,12,20,-13
236,BKN,NYK,04/01/2015,240,W,100,41,81,50.6,9,16,56.3,9,12,75.0,7,30,37,24,8,7,10,17,2
237,NYK,BKN,04/01/2015,240,L,98,37,81,45.7,11,23,47.8,13,15,86.7,10,30,40,20,6,4,16,15,-2
238,LAL,NOP,04/01/2015,240,L,92,37,83,44.6,5,16,31.3,13,21,61.9,12,23,35,22,4,2,7,17,-21
239,NOP,LAL,04/01/2015,240,W,113,44,78,56.4,9,16,56.3,16,21,76.2,9,31,40,31,3,7,7,18,21
240,SAS,MIA,03/31/2015,240,W,95,37,74,50.0,8,18,44.4,13,17,76.5,8,30,38,21,11,6,19,19,14
241,MIA,SAS,03/31/2015,240,L,81,32,79,40.5,5,15,33.3,12,12,100,10,23,33,11,9,4,18,21,-14
242,DET,ATL,03/31/2015,240,W,105,41,83,49.4,11,29,37.9,12,17,70.6,9,29,38,26,11,6,11,14,10
243,ATL,DET,03/31/2015,240,L,95,40,84,47.6,8,25,32.0,7,10,70.0,12,31,43,25,8,0,18,14,-10
244,GSW,LAC,03/31/2015,240,W,110,38,85,44.7,8,21,38.1,26,34,76.5,10,33,43,28,6,1,9,20,4
245,LAC,GSW,03/31/2015,240,L,106,36,82,43.9,6,22,27.3,28,33,84.8,10,31,41,19,4,8,13,24,-4
246,IND,BKN,03/31/2015,240,L,106,37,82,45.1,12,23,52.2,20,24,83.3,6,31,37,23,3,6,10,22,-5
247,BKN,IND,03/31/2015,240,W,111,40,80,50.0,9,18,50.0,22,28,78.6,6,35,41,25,5,3,8,23,5
248,MEM,SAC,03/30/2015,240,W,97,38,83,45.8,8,23,34.8,13,17,76.5,14,31,45,23,7,11,14,21,14
249,SAC,MEM,03/30/2015,240,L,83,33,81,40.7,5,16,31.3,12,20,60.0,12,29,41,16,4,3,15,19,-14
250,TOR,HOU,03/30/2015,240,W,99,35,78,44.9,8,22,36.4,21,27,77.8,12,36,48,20,9,7,16,26,3
251,HOU,TOR,03/30/2015,240,L,96,35,84,41.7,8,27,29.6,18,31,58.1,12,29,41,21,7,3,14,22,-3
252,BOS,CHA,03/30/2015,240,W,116,45,89,50.6,9,26,34.6,17,23,73.9,13,29,42,28,7,1,7,21,12
253,CHA,BOS,03/30/2015,240,L,104,40,85,47.1,7,26,26.9,17,19,89.5,10,30,40,20,3,6,11,17,-12
254,UTA,MIN,03/30/2015,240,W,104,39,82,47.6,10,33,30.3,16,18,88.9,14,33,47,18,8,6,14,22,20
255,MIN,UTA,03/30/2015,240,L,84,28,76,36.8,6,16,37.5,22,27,81.5,10,24,34,21,5,4,13,17,-20
256,MIL,ATL,03/30/2015,240,L,88,34,75,45.3,4,17,23.5,16,23,69.6,13,26,39,26,4,2,15,22,-13
257,ATL,MIL,03/30/2015,240,W,101,36,79,45.6,9,29,31.0,20,24,83.3,12,30,42,29,5,4,11,20,13
258,PHX,POR,03/30/2015,240,L,86,38,87,43.7,3,16,18.8,7,10,70.0,8,30,38,18,6,2,12,11,-23
259,POR,PHX,03/30/2015,240,W,109,44,86,51.2,12,27,44.4,9,10,90.0,9,38,47,26,6,5,14,10,23
260,LAL,PHI,03/30/2015,265,W,113,40,82,48.8,10,21,47.6,23,30,76.7,12,33,45,27,7,10,17,26,2
261,PHI,LAL,03/30/2015,265,L,111,39,96,40.6,10,30,33.3,23,38,60.5,20,31,51,27,11,1,17,24,-2
262,MIN,NOP,03/29/2015,240,L,88,32,75,42.7,2,12,16.7,22,24,91.7,12,27,39,17,5,4,21,17,-22
263,NOP,MIN,03/29/2015,240,W,110,43,75,57.3,6,13,46.2,18,24,75.0,7,28,35,29,12,9,14,21,22
264,WAS,HOU,03/29/2015,240,L,91,29,75,38.7,4,15,26.7,29,37,78.4,11,32,43,17,14,5,17,22,-8
265,HOU,WAS,03/29/2015,240,W,99,34,80,42.5,9,29,31.0,22,33,66.7,16,37,53,18,12,6,20,25,8
266,IND,DAL,03/29/2015,240,W,104,38,76,50.0,10,17,58.8,18,26,69.2,4,39,43,23,6,6,15,25,5
267,DAL,IND,03/29/2015,240,L,99,40,90,44.4,6,15,40.0,13,19,68.4,9,32,41,20,5,3,12,25,-5
268,MIA,DET,03/29/2015,240,W,109,39,82,47.6,7,18,38.9,24,29,82.8,14,32,46,20,4,1,11,16,7
269,DET,MIA,03/29/2015,240,L,102,40,83,48.2,8,25,32.0,14,22,63.6,13,24,37,24,5,5,11,20,-7
270,CLE,PHI,03/29/2015,240,W,87,33,85,38.8,9,23,39.1,12,18,66.7,18,35,53,17,7,2,17,12,1
271,PHI,CLE,03/29/2015,240,L,86,34,84,40.5,10,30,33.3,8,15,53.3,11,34,45,18,11,0,13,21,-1
272,LAL,BKN,03/29/2015,240,L,99,42,91,46.2,6,18,33.3,9,11,81.8,9,34,43,25,7,4,11,14,-8
273,BKN,LAL,03/29/2015,240,W,107,42,87,48.3,8,28,28.6,15,21,71.4,6,37,43,29,11,6,8,9,8
274,BOS,LAC,03/29/2015,240,L,106,39,93,41.9,8,31,25.8,20,23,87.0,9,31,40,29,8,1,10,32,-13
275,LAC,BOS,03/29/2015,240,W,119,41,84,48.8,13,32,40.6,24,40,60.0,13,40,53,28,5,5,12,21,13
276,PHX,OKC,03/29/2015,240,L,97,37,82,45.1,5,22,22.7,18,24,75.0,8,32,40,23,9,4,18,20,-12
277,OKC,PHX,03/29/2015,240,W,109,40,86,46.5,10,26,38.5,19,26,73.1,11,37,48,16,9,4,16,20,12
278,MEM,SAS,03/29/2015,240,L,89,36,82,43.9,6,14,42.9,11,12,91.7,3,31,34,22,5,1,10,17,-14
279,SAS,MEM,03/29/2015,240,W,103,42,83,50.6,4,17,23.5,15,18,83.3,10,38,48,25,9,6,10,15,14
280,CHA,ATL,03/28/2015,240,W,115,42,80,52.5,12,26,46.2,19,22,86.4,7,35,42,28,4,6,9,16,15
281,ATL,CHA,03/28/2015,240,L,100,37,86,43.0,15,30,50.0,11,14,78.6,7,29,36,32,6,4,11,17,-15
282,MIL,GSW,03/28/2015,240,L,95,33,87,37.9,2,15,13.3,27,32,84.4,15,27,42,24,14,5,15,20,-13
283,GSW,MIL,03/28/2015,240,W,108,42,82,51.2,12,25,48.0,12,14,85.7,7,38,45,27,7,8,22,23,13
284,OKC,UTA,03/28/2015,240,L,89,31,73,42.5,6,16,37.5,21,32,65.6,10,38,48,14,5,4,23,29,-5
285,UTA,OKC,03/28/2015,240,W,94,32,84,38.1,6,29,20.7,24,35,68.6,16,26,42,12,14,8,12,29,5
286,POR,DEN,03/28/2015,240,W,120,48,85,56.5,8,18,44.4,16,18,88.9,8,37,45,29,8,5,16,18,6
287,DEN,POR,03/28/2015,240,L,114,43,92,46.7,9,24,37.5,19,22,86.4,11,28,39,24,12,1,11,20,-6
288,NYK,CHI,03/28/2015,240,L,80,30,79,38.0,4,17,23.5,16,19,84.2,9,26,35,22,7,7,14,18,-31
289,CHI,NYK,03/28/2015,240,W,111,43,84,51.2,6,17,35.3,19,22,86.4,12,39,51,28,8,5,14,16,31
290,NOP,SAC,03/27/2015,240,W,102,43,84,51.2,9,20,45.0,7,12,58.3,12,35,47,25,5,9,12,16,14
291,SAC,NOP,03/27/2015,240,L,88,35,79,44.3,7,15,46.7,11,18,61.1,10,27,37,14,5,4,11,14,-14
292,MEM,GSW,03/27/2015,240,L,84,34,76,44.7,5,13,38.5,11,15,73.3,8,32,40,19,9,2,19,18,-23
293,GSW,MEM,03/27/2015,240,W,107,39,90,43.3,16,31,51.6,13,17,76.5,14,29,43,28,15,5,14,17,23
294,LAL,TOR,03/27/2015,240,L,83,29,84,34.5,4,17,23.5,21,29,72.4,16,30,46,14,6,2,13,19,-11
295,TOR,LAL,03/27/2015,240,W,94,36,75,48.0,7,18,38.9,15,21,71.4,8,32,40,25,8,4,11,19,11
296,CHA,WAS,03/27/2015,290,L,107,36,104,34.6,8,25,32.0,27,35,77.1,10,51,61,25,11,11,13,17,-3
297,WAS,CHA,03/27/2015,290,W,110,44,113,38.9,9,25,36.0,13,22,59.1,17,55,72,25,9,9,17,26,3
298,DEN,UTA,03/27/2015,240,W,107,39,76,51.3,13,24,54.2,16,23,69.6,8,33,41,23,8,4,18,23,16
299,UTA,DEN,03/27/2015,240,L,91,32,81,39.5,5,27,18.5,22,31,71.0,14,28,42,20,12,7,14,19,-16
300,MIA,ATL,03/27/2015,240,L,86,32,82,39.0,11,35,31.4,11,15,73.3,11,30,41,20,9,6,19,20,-13
301,ATL,MIA,03/27/2015,240,W,99,37,72,51.4,6,18,33.3,19,24,79.2,5,33,38,31,12,4,17,13,13
302,MIN,HOU,03/27/2015,240,L,110,37,76,48.7,6,14,42.9,30,34,88.2,6,25,31,26,6,1,14,13,-10
303,HOU,MIN,03/27/2015,240,W,120,44,83,53.0,20,44,45.5,12,17,70.6,13,28,41,34,10,6,18,26,10
304,ORL,DET,03/27/2015,240,L,97,43,82,52.4,3,15,20.0,8,8,100,8,32,40,31,3,2,17,24,-14
305,DET,ORL,03/27/2015,240,W,111,42,90,46.7,7,18,38.9,20,27,74.1,12,29,41,22,10,6,7,12,14
306,BKN,CLE,03/27/2015,240,W,106,40,86,46.5,9,23,39.1,17,19,89.5,10,36,46,21,6,1,15,18,8
307,CLE,BKN,03/27/2015,240,L,98,37,81,45.7,8,30,26.7,16,20,80.0,6,34,40,17,10,4,17,19,-8
308,POR,PHX,03/27/2015,240,W,87,36,89,40.4,7,26,26.9,8,18,44.4,15,39,54,15,4,4,13,18,6
309,PHX,POR,03/27/2015,240,L,81,32,87,36.8,6,20,30.0,11,12,91.7,11,37,48,14,5,1,13,19,-6
310,NYK,BOS,03/27/2015,240,L,92,38,87,43.7,7,24,29.2,9,14,64.3,9,27,36,23,9,2,14,31,-4
311,BOS,NYK,03/27/2015,240,W,96,29,69,42.0,4,20,20.0,34,43,79.1,9,35,44,18,6,1,16,17,4
312,SAS,DAL,03/27/2015,240,W,94,37,84,44.0,9,26,34.6,11,14,78.6,13,37,50,28,8,4,14,19,18
313,DAL,SAS,03/27/2015,240,L,76,31,82,37.8,4,18,22.2,10,15,66.7,15,32,47,15,9,4,18,21,-18
314,LAC,PHI,03/27/2015,240,W,119,44,82,53.7,12,29,41.4,19,31,61.3,8,48,56,28,8,2,17,24,21
315,PHI,LAC,03/27/2015,240,L,98,36,86,41.9,11,31,35.5,15,27,55.6,8,32,40,17,11,1,15,25,-21
316,MIL,IND,03/26/2015,240,W,111,39,73,53.4,9,19,47.4,24,34,70.6,6,24,30,26,10,3,16,34,4
317,IND,MIL,03/26/2015,240,L,107,30,71,42.3,14,30,46.7,33,43,76.7,12,29,41,18,7,4,23,28,-4
318,NOP,HOU,03/25/2015,240,L,93,34,75,45.3,5,15,33.3,20,32,62.5,12,25,37,20,8,9,13,16,-2
319,HOU,NOP,03/25/2015,240,W,95,40,81,49.4,6,22,27.3,9,12,75.0,12,31,43,29,7,4,18,22,2
320,CLE,MEM,03/25/2015,240,W,111,43,84,51.2,14,34,41.2,11,13,84.6,11,38,49,30,6,5,18,18,22
321,MEM,CLE,03/25/2015,240,L,89,37,85,43.5,4,17,23.5,11,16,68.8,9,23,32,18,9,6,8,15,-22
322,CHI,TOR,03/25/2015,240,W,116,45,74,60.8,12,23,52.2,14,17,82.4,2,29,31,26,4,6,8,16,13
323,TOR,CHI,03/25/2015,240,L,103,39,83,47.0,9,21,42.9,16,19,84.2,10,25,35,16,6,1,7,16,-13
324,IND,WAS,03/25/2015,240,W,103,38,85,44.7,9,26,34.6,18,28,64.3,9,34,43,21,7,2,10,23,2
325,WAS,IND,03/25/2015,240,L,101,33,75,44.0,5,14,35.7,30,38,78.9,6,40,46,13,6,4,10,23,-2
326,BKN,CHA,03/25/2015,240,W,91,39,91,42.9,3,14,21.4,10,11,90.9,5,41,46,28,6,8,9,18,3
327,CHA,BKN,03/25/2015,240,L,88,36,91,39.6,3,12,25.0,13,20,65.0,10,41,51,23,4,7,12,17,-3
328,MIN,LAL,03/25/2015,265,L,99,33,78,42.3,6,22,27.3,27,30,90.0,9,31,40,14,8,5,19,16,-2
329,LAL,MIN,03/25/2015,265,W,101,39,92,42.4,6,26,23.1,17,18,94.4,14,34,48,21,8,4,16,23,2
330,DEN,PHI,03/25/2015,240,L,85,29,84,34.5,8,29,27.6,19,27,70.4,13,36,49,13,8,4,16,22,-14
331,PHI,DEN,03/25/2015,240,W,99,35,84,41.7,14,34,41.2,15,22,68.2,13,36,49,17,14,12,17,22,14
332,POR,UTA,03/25/2015,240,W,92,34,81,42.0,7,27,25.9,17,20,85.0,11,34,45,19,4,5,14,18,3
333,UTA,POR,03/25/2015,240,L,89,35,80,43.8,4,16,25.0,15,23,65.2,11,32,43,12,11,2,10,20,-3
334,ORL,ATL,03/25/2015,240,L,83,32,78,41.0,3,16,18.8,16,20,80.0,10,32,42,19,7,3,17,14,-12
335,ATL,ORL,03/25/2015,240,W,95,39,90,43.3,10,31,32.3,7,10,70.0,12,33,45,21,9,8,14,17,12
336,MIA,BOS,03/25/2015,240,W,93,34,77,44.2,9,24,37.5,16,23,69.6,8,30,38,23,7,6,17,28,7
337,BOS,MIA,03/25/2015,240,L,86,28,69,40.6,5,19,26.3,25,37,67.6,10,33,43,16,8,4,17,25,-7
338,SAC,PHX,03/25/2015,240,W,108,40,81,49.4,8,21,38.1,20,23,87.0,8,35,43,27,8,3,19,24,9
339,PHX,SAC,03/25/2015,240,L,99,38,87,43.7,6,25,24.0,17,26,65.4,14,32,46,16,10,6,18,19,-9
340,NYK,LAC,03/25/2015,240,L,80,29,82,35.4,5,23,21.7,17,19,89.5,7,27,34,14,8,3,20,15,-31
341,LAC,NYK,03/25/2015,240,W,111,44,78,56.4,11,28,39.3,12,18,66.7,6,33,39,31,12,7,15,17,31
342,SAS,OKC,03/25/2015,240,W,130,51,88,58.0,13,21,61.9,15,19,78.9,11,38,49,28,7,4,10,12,39
343,OKC,SAS,03/25/2015,240,L,91,36,90,40.0,6,18,33.3,13,14,92.9,10,27,37,16,7,1,10,15,-39
344,OKC,LAL,03/24/2015,240,W,127,48,86,55.8,11,21,52.4,20,23,87.0,13,36,49,29,7,2,17,20,10
345,LAL,OKC,03/24/2015,240,L,117,44,85,51.8,9,19,47.4,20,27,74.1,8,20,28,22,10,7,10,17,-10
346,SAC,PHI,03/24/2015,240,W,107,35,97,36.1,7,20,35.0,30,38,78.9,20,30,50,21,10,9,10,20,1
347,PHI,SAC,03/24/2015,240,L,106,40,81,49.4,13,28,46.4,13,21,61.9,7,37,44,18,6,11,21,29,-1
348,DAL,SAS,03/24/2015,240,W,101,42,87,48.3,7,22,31.8,10,13,76.9,10,39,49,21,6,2,17,19,7
349,SAS,DAL,03/24/2015,240,L,94,36,85,42.4,8,28,28.6,14,18,77.8,9,34,43,16,12,5,16,20,-7
350,MIA,MIL,03/24/2015,240,L,88,33,75,44.0,8,19,42.1,14,18,77.8,8,26,34,18,11,4,20,20,-1
351,MIL,MIA,03/24/2015,240,W,89,36,87,41.4,4,17,23.5,13,17,76.5,20,33,53,25,8,9,21,23,1
352,GSW,POR,03/24/2015,240,W,122,50,83,60.2,12,26,46.2,10,11,90.9,6,40,46,37,4,5,14,18,14
353,POR,GSW,03/24/2015,240,L,108,39,92,42.4,15,34,44.1,15,19,78.9,12,23,35,23,9,2,10,14,-14
354,DET,TOR,03/24/2015,240,W,108,40,93,43.0,12,29,41.4,16,24,66.7,20,22,42,26,5,3,7,21,4
355,TOR,DET,03/24/2015,240,L,104,35,75,46.7,7,23,30.4,27,29,93.1,12,31,43,19,2,4,13,20,-4
356,HOU,IND,03/23/2015,240,W,110,31,65,47.7,13,24,54.2,35,37,94.6,4,31,35,16,11,5,19,25,10
357,IND,HOU,03/23/2015,240,L,100,40,90,44.4,8,24,33.3,12,19,63.2,16,24,40,21,7,5,18,23,-10
358,UTA,MIN,03/23/2015,265,L,104,38,87,43.7,9,28,32.1,19,31,61.3,21,25,46,21,11,11,18,20,-2
359,MIN,UTA,03/23/2015,265,W,106,37,78,47.4,12,19,63.2,20,25,80.0,11,26,37,19,10,4,21,23,2
360,BKN,BOS,03/23/2015,240,L,91,32,89,36.0,1,17,5.9,26,30,86.7,16,32,48,15,7,5,12,13,-19
361,BOS,BKN,03/23/2015,240,W,110,47,92,51.1,6,22,27.3,10,14,71.4,8,39,47,25,7,4,10,21,19
362,MEM,NYK,03/23/2015,240,W,103,41,79,51.9,7,12,58.3,14,19,73.7,9,30,39,22,4,2,10,19,21
363,NYK,MEM,03/23/2015,240,L,82,32,76,42.1,4,18,22.2,14,17,82.4,8,29,37,22,4,6,19,18,-21
364,CHI,CHA,03/23/2015,240,W,98,37,82,45.1,3,16,18.8,21,29,72.4,6,40,46,21,5,7,6,20,12
365,CHA,CHI,03/23/2015,240,L,86,28,81,34.6,8,20,40.0,22,28,78.6,11,40,51,11,2,8,11,25,-12
366,GSW,WAS,03/23/2015,240,W,107,39,95,41.1,13,33,39.4,16,21,76.2,19,43,62,23,9,6,11,14,31
367,WAS,GSW,03/23/2015,240,L,76,27,81,33.3,3,11,27.3,19,26,73.1,5,33,38,15,5,2,12,15,-31
368,MIA,OKC,03/22/2015,240,L,75,32,81,39.5,3,18,16.7,8,15,53.3,13,28,41,13,7,6,19,15,-18
369,OKC,MIA,03/22/2015,240,W,93,40,90,44.4,6,18,33.3,7,13,53.8,21,30,51,25,11,7,20,17,18
370,TOR,NYK,03/22/2015,240,W,106,39,75,52.0,4,11,36.4,24,29,82.8,8,36,44,22,4,1,16,14,17
371,NYK,TOR,03/22/2015,240,L,89,35,84,41.7,8,19,42.1,11,16,68.8,12,26,38,24,9,4,12,23,-17
372,MIN,CHA,03/22/2015,240,L,98,41,74,55.4,4,11,36.4,12,16,75.0,3,29,32,24,5,1,13,17,-11
373,CHA,MIN,03/22/2015,240,W,109,45,89,50.6,6,18,33.3,13,16,81.3,13,29,42,21,8,3,8,16,11
374,WAS,SAC,03/22/2015,240,L,86,35,87,40.2,3,17,17.6,13,18,72.2,16,28,44,21,7,3,17,18,-23
375,SAC,WAS,03/22/2015,240,W,109,40,79,50.6,8,17,47.1,21,23,91.3,4,30,34,24,12,2,17,17,23
376,SAS,ATL,03/22/2015,240,W,114,46,82,56.1,7,17,41.2,15,17,88.2,10,33,43,30,8,4,16,14,19
377,ATL,SAS,03/22/2015,240,L,95,38,80,47.5,12,24,50.0,7,7,100,6,23,29,25,13,2,19,15,-19
378,CLE,MIL,03/22/2015,240,W,108,42,84,50.0,13,31,41.9,11,16,68.8,9,27,36,22,14,1,13,12,18
379,MIL,CLE,03/22/2015,240,L,90,38,70,54.3,3,12,25.0,11,14,78.6,6,33,39,23,10,5,23,14,-18
380,DEN,ORL,03/22/2015,240,W,119,42,90,46.7,12,28,42.9,23,30,76.7,18,31,49,30,11,6,14,19,19
381,ORL,DEN,03/22/2015,240,L,100,41,85,48.2,4,17,23.5,14,17,82.4,11,29,40,26,7,4,19,26,-19
382,NOP,LAC,03/22/2015,240,L,100,38,75,50.7,12,22,54.5,12,16,75.0,9,32,41,21,7,4,18,21,-7
383,LAC,NOP,03/22/2015,240,W,107,42,91,46.2,7,23,30.4,16,23,69.6,16,26,42,25,10,7,10,17,7
384,DET,BOS,03/22/2015,265,W,105,39,89,43.8,9,26,34.6,18,30,60.0,11,45,56,24,5,10,14,21,8
385,BOS,DET,03/22/2015,265,L,97,38,105,36.2,8,27,29.6,13,17,76.5,18,41,59,24,7,5,13,23,-8
386,DAL,PHX,03/22/2015,240,L,92,37,96,38.5,5,19,26.3,13,22,59.1,15,25,40,21,9,1,12,22,-6
387,PHX,DAL,03/22/2015,240,W,98,39,76,51.3,6,21,28.6,14,23,60.9,9,40,49,22,10,7,21,23,6
388,PHI,LAL,03/22/2015,240,L,87,32,89,36.0,9,27,33.3,14,21,66.7,13,26,39,22,4,6,10,21,-14
389,LAL,PHI,03/22/2015,240,W,101,39,81,48.1,5,14,35.7,18,22,81.8,13,39,52,21,4,9,14,21,14
390,POR,MEM,03/21/2015,240,L,86,33,76,43.4,6,22,27.3,14,15,93.3,5,39,44,15,6,3,17,17,-11
391,MEM,POR,03/21/2015,240,W,97,37,89,41.6,11,18,61.1,12,16,75.0,11,34,45,21,10,1,10,16,11
392,IND,BKN,03/21/2015,240,L,111,45,90,50.0,8,23,34.8,13,18,72.2,11,28,39,22,3,2,9,23,-12
393,BKN,IND,03/21/2015,240,W,123,46,75,61.3,6,12,50.0,25,31,80.6,3,32,35,21,4,4,9,18,12
394,DET,CHI,03/21/2015,240,W,107,44,90,48.9,11,26,42.3,8,10,80.0,6,38,44,28,9,6,4,20,16
395,CHI,DET,03/21/2015,240,L,91,33,77,42.9,6,21,28.6,19,24,79.2,8,37,45,22,2,1,12,11,-16
396,HOU,PHX,03/21/2015,240,L,102,41,87,47.1,10,34,29.4,10,12,83.3,4,32,36,28,7,5,18,21,-15
397,PHX,HOU,03/21/2015,240,W,117,46,92,50.0,8,15,53.3,17,24,70.8,14,35,49,20,10,5,15,16,15
398,GSW,UTA,03/21/2015,240,W,106,38,78,48.7,8,18,44.4,22,26,84.6,7,30,37,25,11,3,12,17,15
399,UTA,GSW,03/21/2015,240,L,91,32,73,43.8,10,22,45.5,17,21,81.0,8,27,35,19,5,2,16,19,-15
400,OKC,ATL,03/20/2015,240,W,123,43,84,51.2,13,30,43.3,24,26,92.3,10,34,44,26,6,6,12,19,8
401,ATL,OKC,03/20/2015,240,L,115,41,82,50.0,13,29,44.8,20,25,80.0,7,27,34,20,9,4,11,16,-8
402,SAC,CHA,03/20/2015,240,W,101,37,78,47.4,9,21,42.9,18,25,72.0,11,37,48,21,4,3,22,17,10
403,CHA,SAC,03/20/2015,240,L,91,36,91,39.6,6,18,33.3,13,16,81.3,7,29,36,16,10,3,13,18,-10
404,DAL,MEM,03/20/2015,240,L,101,34,76,44.7,8,22,36.4,25,36,69.4,9,32,41,14,6,3,17,29,-11
405,MEM,DAL,03/20/2015,240,W,112,41,77,53.2,8,18,44.4,22,32,68.8,6,32,38,19,7,3,17,30,11
406,DEN,MIA,03/20/2015,240,L,91,37,79,46.8,7,27,25.9,10,19,52.6,10,25,35,21,11,7,16,20,-17
407,MIA,DEN,03/20/2015,240,W,108,43,81,53.1,7,16,43.8,15,19,78.9,10,34,44,23,8,7,16,17,17
408,IND,CLE,03/20/2015,240,L,92,36,84,42.9,8,20,40.0,12,13,92.3,9,33,42,23,5,6,9,20,-3
409,CLE,IND,03/20/2015,240,W,95,35,82,42.7,9,26,34.6,16,21,76.2,11,34,45,18,4,6,9,16,3
410,ORL,POR,03/20/2015,240,W,111,43,94,45.7,5,12,41.7,20,24,83.3,18,32,50,22,9,1,7,22,7
411,POR,ORL,03/20/2015,240,L,104,38,80,47.5,7,24,29.2,21,24,87.5,11,33,44,13,4,2,13,19,-7
412,LAC,WAS,03/20/2015,240,W,113,45,86,52.3,12,23,52.2,11,17,64.7,8,38,46,33,5,6,16,21,14
413,WAS,LAC,03/20/2015,240,L,99,37,86,43.0,6,19,31.6,19,23,82.6,8,28,36,27,6,2,9,16,-14
414,BKN,MIL,03/20/2015,315,W,129,46,107,43.0,11,25,44.0,26,34,76.5,16,37,53,31,9,7,15,25,2
415,MIL,BKN,03/20/2015,315,L,127,49,129,38.0,8,16,50.0,21,29,72.4,38,43,81,23,11,9,18,31,-2
416,CHI,TOR,03/20/2015,240,W,108,42,79,53.2,9,28,32.1,15,17,88.2,13,34,47,32,4,7,12,21,16
417,TOR,CHI,03/20/2015,240,L,92,30,79,38.0,10,25,40.0,22,26,84.6,12,24,36,20,6,4,7,19,-16
418,SAS,BOS,03/20/2015,240,W,101,38,81,46.9,5,23,21.7,20,23,87.0,7,38,45,31,11,4,13,14,12
419,BOS,SAS,03/20/2015,240,L,89,35,88,39.8,5,20,25.0,14,20,70.0,14,33,47,19,10,2,16,19,-12
420,NOP,GSW,03/20/2015,240,L,96,33,77,42.9,11,22,50.0,19,22,86.4,9,33,42,22,4,3,21,17,-16
421,GSW,NOP,03/20/2015,240,W,112,44,88,50.0,5,19,26.3,19,23,82.6,12,30,42,29,9,6,10,19,16
422,PHI,NYK,03/20/2015,240,W,97,37,88,42.0,11,30,36.7,12,15,80.0,15,34,49,23,11,7,16,20,16
423,NYK,PHI,03/20/2015,240,L,81,25,69,36.2,8,16,50.0,23,26,88.5,7,30,37,16,7,8,20,16,-16
